date r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2019-07-08T07:33:52 9.63852e-01 1.68152e+00 -1.56910e+00 8.81622e+01 9.70965e-11 5.29105e+02 -8.12849e-01 -2.05118e+00 1.76083e+00 -9.03373e-01 5.20293e-01 
2019-07-08T07:43:52 9.63852e-01 1.68151e+00 -1.56909e+00 8.81262e+01 9.69484e-11 5.29100e+02 -8.08346e-01 -2.01559e+00 1.76147e+00 -9.06720e-01 5.16945e-01 
2019-07-08T07:54:14 9.63851e-01 1.68150e+00 -1.56908e+00 8.80916e+01 9.68043e-11 5.29094e+02 -8.03379e-01 -1.98048e+00 1.76190e+00 -9.09574e-01 5.13328e-01 
2019-07-08T08:03:52 9.63850e-01 1.68149e+00 -1.56907e+00 8.80581e+01 9.66626e-11 5.29086e+02 -7.97842e-01 -1.94610e+00 1.76209e+00 -9.11970e-01 5.09442e-01 
2019-07-08T08:13:52 9.63850e-01 1.68148e+00 -1.56906e+00 8.80250e+01 9.65225e-11 5.29077e+02 -7.91736e-01 -1.91269e+00 1.76203e+00 -9.13957e-01 5.05307e-01 
2019-07-08T08:24:14 9.63849e-01 1.68147e+00 -1.56904e+00 8.79920e+01 9.63840e-11 5.29067e+02 -7.85148e-01 -1.88043e+00 1.76172e+00 -9.15597e-01 5.00968e-01 
2019-07-08T08:33:52 9.63848e-01 1.68147e+00 -1.56903e+00 8.79587e+01 9.62486e-11 5.29056e+02 -7.78236e-01 -1.84941e+00 1.76117e+00 -9.16959e-01 4.96502e-01 
2019-07-08T08:43:52 9.63848e-01 1.68146e+00 -1.56902e+00 8.79251e+01 9.61185e-11 5.29043e+02 -7.71207e-01 -1.81966e+00 1.76041e+00 -9.18098e-01 4.92008e-01 
2019-07-08T08:54:14 9.63847e-01 1.68145e+00 -1.56901e+00 8.78913e+01 9.59972e-11 5.29028e+02 -7.64251e-01 -1.79110e+00 1.75947e+00 -9.19062e-01 4.87593e-01 
2019-07-08T09:03:52 9.63846e-01 1.68144e+00 -1.56900e+00 8.78579e+01 9.58869e-11 5.29012e+02 -7.57499e-01 -1.76355e+00 1.75838e+00 -9.19883e-01 4.83352e-01 
2019-07-08T09:13:52 9.63846e-01 1.68143e+00 -1.56899e+00 8.78254e+01 9.57886e-11 5.28994e+02 -7.51020e-01 -1.73678e+00 1.75718e+00 -9.20550e-01 4.79364e-01 
2019-07-08T09:24:14 9.63845e-01 1.68143e+00 -1.56898e+00 8.77942e+01 9.56944e-11 5.28976e+02 -7.44780e-01 -1.71052e+00 1.75588e+00 -9.21006e-01 4.75660e-01 
2019-07-08T09:33:52 9.63844e-01 1.68142e+00 -1.56896e+00 8.77646e+01 9.55978e-11 5.28958e+02 -7.38648e-01 -1.68442e+00 1.75448e+00 -9.21183e-01 4.72228e-01 
2019-07-08T09:43:52 9.63844e-01 1.68141e+00 -1.56895e+00 8.77363e+01 9.54963e-11 5.28941e+02 -7.32463e-01 -1.65815e+00 1.75297e+00 -9.21102e-01 4.69028e-01 
2019-07-08T09:54:14 9.63843e-01 1.68140e+00 -1.56894e+00 8.77091e+01 9.53902e-11 5.28924e+02 -7.26046e-01 -1.63140e+00 1.75131e+00 -9.20895e-01 4.65986e-01 
2019-07-08T10:03:52 9.63842e-01 1.68139e+00 -1.56893e+00 8.76824e+01 9.52793e-11 5.28908e+02 -7.19250e-01 -1.60389e+00 1.74949e+00 -9.20685e-01 4.63002e-01 
2019-07-08T10:13:52 9.63842e-01 1.68139e+00 -1.56892e+00 8.76555e+01 9.51641e-11 5.28892e+02 -7.12010e-01 -1.57546e+00 1.74754e+00 -9.20511e-01 4.59978e-01 
2019-07-08T10:24:14 9.63841e-01 1.68138e+00 -1.56891e+00 8.76281e+01 9.50461e-11 5.28877e+02 -7.04316e-01 -1.54603e+00 1.74548e+00 -9.20367e-01 4.56834e-01 
2019-07-08T10:33:52 9.63840e-01 1.68137e+00 -1.56890e+00 8.75999e+01 9.49271e-11 5.28861e+02 -6.96190e-01 -1.51561e+00 1.74332e+00 -9.20235e-01 4.53514e-01 
2019-07-08T10:43:52 9.63840e-01 1.68136e+00 -1.56888e+00 8.75709e+01 9.48098e-11 5.28844e+02 -6.87680e-01 -1.48432e+00 1.74107e+00 -9.20078e-01 4.50006e-01 
2019-07-08T10:54:14 9.63839e-01 1.68135e+00 -1.56887e+00 8.75415e+01 9.46969e-11 5.28826e+02 -6.78816e-01 -1.45236e+00 1.73875e+00 -9.19862e-01 4.46324e-01 
2019-07-08T11:03:52 9.63838e-01 1.68135e+00 -1.56886e+00 8.75122e+01 9.45909e-11 5.28806e+02 -6.69602e-01 -1.41996e+00 1.73635e+00 -9.19549e-01 4.42498e-01 
2019-07-08T11:13:52 9.63838e-01 1.68134e+00 -1.56885e+00 8.74836e+01 9.44935e-11 5.28784e+02 -6.60046e-01 -1.38739e+00 1.73389e+00 -9.19094e-01 4.38559e-01 
2019-07-08T11:24:14 9.63837e-01 1.68133e+00 -1.56884e+00 8.74563e+01 9.44052e-11 5.28760e+02 -6.50137e-01 -1.35493e+00 1.73134e+00 -9.18468e-01 4.34520e-01 
2019-07-08T11:33:52 9.63836e-01 1.68132e+00 -1.56883e+00 8.74307e+01 9.43246e-11 5.28734e+02 -6.39851e-01 -1.32284e+00 1.72872e+00 -9.17660e-01 4.30362e-01 
2019-07-08T11:43:52 9.63836e-01 1.68131e+00 -1.56881e+00 8.74071e+01 9.42496e-11 5.28706e+02 -6.29191e-01 -1.29137e+00 1.72601e+00 -9.16667e-01 4.26050e-01 
2019-07-08T11:54:14 9.63835e-01 1.68131e+00 -1.56880e+00 8.73855e+01 9.41776e-11 5.28678e+02 -6.18182e-01 -1.26078e+00 1.72320e+00 -9.15487e-01 4.21543e-01 
2019-07-08T12:03:52 9.63834e-01 1.68130e+00 -1.56879e+00 8.73657e+01 9.41059e-11 5.28649e+02 -6.06880e-01 -1.23124e+00 1.72027e+00 -9.14121e-01 4.16812e-01 
2019-07-08T12:13:52 9.63834e-01 1.68129e+00 -1.56878e+00 8.73474e+01 9.40321e-11 5.28619e+02 -5.95389e-01 -1.20293e+00 1.71722e+00 -9.12562e-01 4.11859e-01 
2019-07-08T12:24:14 9.63833e-01 1.68128e+00 -1.56877e+00 8.73304e+01 9.39551e-11 5.28589e+02 -5.83826e-01 -1.17593e+00 1.71405e+00 -9.10807e-01 4.06718e-01 
2019-07-08T12:33:52 9.63832e-01 1.68127e+00 -1.56876e+00 8.73146e+01 9.38753e-11 5.28560e+02 -5.72323e-01 -1.15020e+00 1.71076e+00 -9.08862e-01 4.01447e-01 
2019-07-08T12:43:52 9.63832e-01 1.68126e+00 -1.56875e+00 8.72999e+01 9.37946e-11 5.28530e+02 -5.61021e-01 -1.12565e+00 1.70737e+00 -9.06724e-01 3.96128e-01 
2019-07-08T12:54:14 9.63831e-01 1.68126e+00 -1.56873e+00 8.72864e+01 9.37156e-11 5.28501e+02 -5.50024e-01 -1.10212e+00 1.70391e+00 -9.04394e-01 3.90842e-01 
2019-07-08T13:03:52 9.63830e-01 1.68125e+00 -1.56872e+00 8.72747e+01 9.36410e-11 5.28472e+02 -5.39378e-01 -1.07933e+00 1.70040e+00 -9.01875e-01 3.85658e-01 
2019-07-08T13:13:52 9.63830e-01 1.68124e+00 -1.56871e+00 8.72648e+01 9.35729e-11 5.28444e+02 -5.29098e-01 -1.05700e+00 1.69685e+00 -8.99151e-01 3.80637e-01 
2019-07-08T13:24:14 9.63829e-01 1.68123e+00 -1.56870e+00 8.72571e+01 9.35123e-11 5.28415e+02 -5.19141e-01 -1.03481e+00 1.69326e+00 -8.96207e-01 3.75805e-01 
2019-07-08T13:33:52 9.63828e-01 1.68122e+00 -1.56869e+00 8.72519e+01 9.34589e-11 5.28385e+02 -5.09410e-01 -1.01245e+00 1.68961e+00 -8.93044e-01 3.71153e-01 
2019-07-08T13:43:52 9.63828e-01 1.68121e+00 -1.56868e+00 8.72492e+01 9.34112e-11 5.28356e+02 -4.99784e-01 -9.89681e-01 1.68587e+00 -8.89661e-01 3.66641e-01 
2019-07-08T13:54:14 9.63827e-01 1.68121e+00 -1.56866e+00 8.72486e+01 9.33649e-11 5.28326e+02 -4.90091e-01 -9.66388e-01 1.68201e+00 -8.86089e-01 3.62182e-01 
2019-07-08T14:03:52 9.63826e-01 1.68120e+00 -1.56865e+00 8.72500e+01 9.33171e-11 5.28296e+02 -4.80144e-01 -9.42581e-01 1.67800e+00 -8.82362e-01 3.57663e-01 
2019-07-08T14:13:52 9.63826e-01 1.68119e+00 -1.56864e+00 8.72528e+01 9.32668e-11 5.28265e+02 -4.69794e-01 -9.18428e-01 1.67383e+00 -8.78456e-01 3.52978e-01 
2019-07-08T14:24:14 9.63825e-01 1.68118e+00 -1.56863e+00 8.72565e+01 9.32141e-11 5.28235e+02 -4.58916e-01 -8.94199e-01 1.66950e+00 -8.74285e-01 3.48030e-01 
2019-07-08T14:33:52 9.63824e-01 1.68117e+00 -1.56862e+00 8.72608e+01 9.31597e-11 5.28204e+02 -4.47416e-01 -8.70172e-01 1.66503e+00 -8.69741e-01 3.42758e-01 
2019-07-08T14:43:52 9.63824e-01 1.68116e+00 -1.56861e+00 8.72653e+01 9.31063e-11 5.28173e+02 -4.35271e-01 -8.46622e-01 1.66047e+00 -8.64776e-01 3.37169e-01 
2019-07-08T14:54:14 9.63823e-01 1.68116e+00 -1.56860e+00 8.72700e+01 9.30570e-11 5.28141e+02 -4.22520e-01 -8.23795e-01 1.65585e+00 -8.59512e-01 3.31323e-01 
2019-07-08T15:03:52 9.63822e-01 1.68115e+00 -1.56858e+00 8.72749e+01 9.30150e-11 5.28109e+02 -4.09278e-01 -8.01883e-01 1.65122e+00 -8.54180e-01 3.25315e-01 
2019-07-08T15:13:52 9.63822e-01 1.68114e+00 -1.56857e+00 8.72802e+01 9.29826e-11 5.28077e+02 -3.95755e-01 -7.81026e-01 1.64660e+00 -8.48981e-01 3.19255e-01 
2019-07-08T15:24:14 9.63821e-01 1.68113e+00 -1.56856e+00 8.72859e+01 9.29616e-11 5.28044e+02 -3.82209e-01 -7.61279e-01 1.64200e+00 -8.44019e-01 3.13214e-01 
2019-07-08T15:33:52 9.63820e-01 1.68112e+00 -1.56855e+00 8.72926e+01 9.29457e-11 5.28012e+02 -3.68892e-01 -7.42613e-01 1.63741e+00 -8.39305e-01 3.07216e-01 
2019-07-08T15:43:52 9.63820e-01 1.68111e+00 -1.56854e+00 8.73004e+01 9.29265e-11 5.27979e+02 -3.56031e-01 -7.24950e-01 1.63283e+00 -8.34786e-01 3.01259e-01 
2019-07-08T15:54:14 9.63819e-01 1.68111e+00 -1.56853e+00 8.73095e+01 9.29022e-11 5.27947e+02 -3.43772e-01 -7.08159e-01 1.62825e+00 -8.30392e-01 2.95315e-01 
2019-07-08T16:03:52 9.63819e-01 1.68110e+00 -1.56852e+00 8.73202e+01 9.28743e-11 5.27917e+02 -3.32178e-01 -6.92076e-01 1.62365e+00 -8.26058e-01 2.89341e-01 
2019-07-08T16:13:52 9.63818e-01 1.68109e+00 -1.56850e+00 8.73323e+01 9.28429e-11 5.27887e+02 -3.21259e-01 -6.76533e-01 1.61903e+00 -8.21709e-01 2.83307e-01 
2019-07-08T16:24:14 9.63817e-01 1.68108e+00 -1.56849e+00 8.73457e+01 9.28087e-11 5.27859e+02 -3.10976e-01 -6.61349e-01 1.61438e+00 -8.17285e-01 2.77183e-01 
2019-07-08T16:33:52 9.63817e-01 1.68107e+00 -1.56848e+00 8.73607e+01 9.27732e-11 5.27832e+02 -3.01244e-01 -6.46339e-01 1.60971e+00 -8.12744e-01 2.70951e-01 
2019-07-08T16:43:52 9.63816e-01 1.68106e+00 -1.56847e+00 8.73766e+01 9.27383e-11 5.27805e+02 -2.91965e-01 -6.31326e-01 1.60501e+00 -8.08048e-01 2.64616e-01 
2019-07-08T16:54:14 9.63815e-01 1.68106e+00 -1.56846e+00 8.73933e+01 9.27065e-11 5.27778e+02 -2.82993e-01 -6.16135e-01 1.60030e+00 -8.03182e-01 2.58190e-01 
2019-07-08T17:03:52 9.63815e-01 1.68105e+00 -1.56845e+00 8.74106e+01 9.26805e-11 5.27751e+02 -2.74170e-01 -6.00607e-01 1.59557e+00 -7.98157e-01 2.51680e-01 
2019-07-08T17:13:52 9.63814e-01 1.68104e+00 -1.56844e+00 8.74282e+01 9.26623e-11 5.27724e+02 -2.65398e-01 -5.84622e-01 1.59084e+00 -7.92987e-01 2.45107e-01 
2019-07-08T17:24:14 9.63813e-01 1.68103e+00 -1.56842e+00 8.74459e+01 9.26532e-11 5.27697e+02 -2.56651e-01 -5.68104e-01 1.58609e+00 -7.87693e-01 2.38475e-01 
2019-07-08T17:33:52 9.63813e-01 1.68102e+00 -1.56841e+00 8.74640e+01 9.26534e-11 5.27668e+02 -2.47947e-01 -5.51036e-01 1.58134e+00 -7.82292e-01 2.31773e-01 
2019-07-08T17:43:52 9.63812e-01 1.68101e+00 -1.56840e+00 8.74823e+01 9.26607e-11 5.27639e+02 -2.39351e-01 -5.33457e-01 1.57657e+00 -7.76763e-01 2.24993e-01 
2019-07-08T17:54:14 9.63811e-01 1.68101e+00 -1.56839e+00 8.75013e+01 9.26674e-11 5.27611e+02 -2.30918e-01 -5.15464e-01 1.57178e+00 -7.71069e-01 2.18102e-01 
2019-07-08T18:03:52 9.63811e-01 1.68100e+00 -1.56838e+00 8.75210e+01 9.26687e-11 5.27583e+02 -2.22675e-01 -4.97210e-01 1.56695e+00 -7.65160e-01 2.11044e-01 
2019-07-08T18:13:52 9.63810e-01 1.68099e+00 -1.56837e+00 8.75414e+01 9.26656e-11 5.27556e+02 -2.14638e-01 -4.78890e-01 1.56207e+00 -7.58962e-01 2.03805e-01 
2019-07-08T18:24:14 9.63809e-01 1.68098e+00 -1.56835e+00 8.75625e+01 9.26583e-11 5.27531e+02 -2.06783e-01 -4.60717e-01 1.55712e+00 -7.52416e-01 1.96390e-01 
2019-07-08T18:33:52 9.63809e-01 1.68097e+00 -1.56834e+00 8.75844e+01 9.26472e-11 5.27508e+02 -1.99047e-01 -4.42907e-01 1.55209e+00 -7.45495e-01 1.88824e-01 
2019-07-08T18:43:52 9.63808e-01 1.68096e+00 -1.56833e+00 8.76068e+01 9.26333e-11 5.27486e+02 -1.91364e-01 -4.25671e-01 1.54697e+00 -7.38187e-01 1.81163e-01 
2019-07-08T18:54:14 9.63807e-01 1.68096e+00 -1.56832e+00 8.76297e+01 9.26179e-11 5.27465e+02 -1.83649e-01 -4.09152e-01 1.54176e+00 -7.30522e-01 1.73460e-01 
2019-07-08T19:03:52 9.63807e-01 1.68095e+00 -1.56831e+00 8.76533e+01 9.26026e-11 5.27445e+02 -1.75793e-01 -3.93409e-01 1.53647e+00 -7.22569e-01 1.65754e-01 
2019-07-08T19:13:52 9.63806e-01 1.68094e+00 -1.56830e+00 8.76774e+01 9.25900e-11 5.27426e+02 -1.67714e-01 -3.78429e-01 1.53110e+00 -7.14395e-01 1.58076e-01 
2019-07-08T19:24:14 9.63805e-01 1.68093e+00 -1.56829e+00 8.77021e+01 9.25823e-11 5.27406e+02 -1.59352e-01 -3.64135e-01 1.52567e+00 -7.06080e-01 1.50421e-01 
2019-07-08T19:33:52 9.63805e-01 1.68092e+00 -1.56827e+00 8.77273e+01 9.25810e-11 5.27386e+02 -1.50665e-01 -3.50408e-01 1.52020e+00 -6.97697e-01 1.42759e-01 
2019-07-08T19:43:52 9.63804e-01 1.68091e+00 -1.56826e+00 8.77528e+01 9.25868e-11 5.27366e+02 -1.41662e-01 -3.37108e-01 1.51470e+00 -6.89281e-01 1.35066e-01 
2019-07-08T19:54:14 9.63803e-01 1.68091e+00 -1.56825e+00 8.77785e+01 9.25995e-11 5.27345e+02 -1.32375e-01 -3.24077e-01 1.50919e+00 -6.80851e-01 1.27314e-01 
2019-07-08T20:03:52 9.63803e-01 1.68090e+00 -1.56824e+00 8.78042e+01 9.26182e-11 5.27323e+02 -1.22848e-01 -3.11155e-01 1.50369e+00 -6.72417e-01 1.19475e-01 
2019-07-08T20:13:52 9.63802e-01 1.68089e+00 -1.56823e+00 8.78295e+01 9.26392e-11 5.27301e+02 -1.13151e-01 -2.98191e-01 1.49822e+00 -6.63963e-01 1.11543e-01 
2019-07-08T20:24:14 9.63801e-01 1.68088e+00 -1.56822e+00 8.78538e+01 9.26568e-11 5.27279e+02 -1.03349e-01 -2.85053e-01 1.49278e+00 -6.55474e-01 1.03513e-01 
2019-07-08T20:33:52 9.63801e-01 1.68087e+00 -1.56820e+00 8.78768e+01 9.26693e-11 5.27257e+02 -9.34917e-02 -2.71643e-01 1.48740e+00 -6.46941e-01 9.53808e-02 
2019-07-08T20:43:52 9.63800e-01 1.68086e+00 -1.56819e+00 8.78979e+01 9.26778e-11 5.27237e+02 -8.36483e-02 -2.57908e-01 1.48206e+00 -6.38344e-01 8.71559e-02 
2019-07-08T20:54:14 9.63799e-01 1.68085e+00 -1.56818e+00 8.79169e+01 9.26824e-11 5.27218e+02 -7.38869e-02 -2.43839e-01 1.47679e+00 -6.29677e-01 7.88407e-02 
2019-07-08T21:03:52 9.63799e-01 1.68085e+00 -1.56817e+00 8.79340e+01 9.26830e-11 5.27200e+02 -6.42884e-02 -2.29478e-01 1.47158e+00 -6.20943e-01 7.04284e-02 
2019-07-08T21:13:52 9.63798e-01 1.68084e+00 -1.56816e+00 8.79494e+01 9.26808e-11 5.27182e+02 -5.49613e-02 -2.14911e-01 1.46642e+00 -6.12132e-01 6.19283e-02 
2019-07-08T21:24:14 9.63797e-01 1.68083e+00 -1.56815e+00 8.79637e+01 9.26776e-11 5.27166e+02 -4.60107e-02 -2.00258e-01 1.46131e+00 -6.03242e-01 5.33457e-02 
2019-07-08T21:33:52 9.63797e-01 1.68082e+00 -1.56814e+00 8.79776e+01 9.26758e-11 5.27150e+02 -3.75154e-02 -1.85650e-01 1.45622e+00 -5.94278e-01 4.46866e-02 
2019-07-08T21:43:52 9.63796e-01 1.68081e+00 -1.56812e+00 8.79918e+01 9.26774e-11 5.27135e+02 -2.95443e-02 -1.71212e-01 1.45114e+00 -5.85219e-01 3.59718e-02 
2019-07-08T21:54:14 9.63795e-01 1.68080e+00 -1.56811e+00 8.80068e+01 9.26842e-11 5.27121e+02 -2.21258e-02 -1.57044e-01 1.44605e+00 -5.76044e-01 2.72109e-02 
2019-07-08T22:03:52 9.63795e-01 1.68080e+00 -1.56810e+00 8.80233e+01 9.26974e-11 5.27106e+02 -1.52432e-02 -1.43214e-01 1.44093e+00 -5.66733e-01 1.84026e-02 
2019-07-08T22:13:52 9.63794e-01 1.68079e+00 -1.56809e+00 8.80411e+01 9.27175e-11 5.27092e+02 -8.86647e-03 -1.29761e-01 1.43575e+00 -5.57248e-01 9.55807e-03 
2019-07-08T22:24:14 9.63793e-01 1.68078e+00 -1.56808e+00 8.80600e+01 9.27438e-11 5.27078e+02 -2.92209e-03 -1.16693e-01 1.43050e+00 -5.47564e-01 6.80749e-04 
2019-07-08T22:33:52 9.63793e-01 1.68077e+00 -1.56807e+00 8.80798e+01 9.27709e-11 5.27064e+02 2.72767e-03 -1.03992e-01 1.42518e+00 -5.37675e-01 -8.23165e-03 
2019-07-08T22:43:52 9.63792e-01 1.68076e+00 -1.56806e+00 8.80994e+01 9.27940e-11 5.27051e+02 8.22705e-03 -9.16262e-02 1.41977e+00 -5.27565e-01 -1.71642e-02 
2019-07-08T22:54:14 9.63791e-01 1.68075e+00 -1.56804e+00 8.81182e+01 9.28133e-11 5.27039e+02 1.37518e-02 -7.95521e-02 1.41428e+00 -5.17241e-01 -2.61086e-02 
2019-07-08T23:03:52 9.63791e-01 1.68075e+00 -1.56803e+00 8.81356e+01 9.28281e-11 5.27028e+02 1.94874e-02 -6.77146e-02 1.40873e+00 -5.06725e-01 -3.50656e-02 
2019-07-08T23:13:52 9.63790e-01 1.68074e+00 -1.56802e+00 8.81510e+01 9.28383e-11 5.27018e+02 2.55751e-02 -5.60685e-02 1.40313e+00 -4.96032e-01 -4.40229e-02 
2019-07-08T23:24:14 9.63789e-01 1.68073e+00 -1.56801e+00 8.81641e+01 9.28448e-11 5.27009e+02 3.21155e-02 -4.45830e-02 1.39750e+00 -4.85190e-01 -5.29802e-02 
2019-07-08T23:33:52 9.63789e-01 1.68072e+00 -1.56800e+00 8.81753e+01 9.28496e-11 5.27000e+02 3.91521e-02 -3.32429e-02 1.39186e+00 -4.74240e-01 -6.19487e-02 
2019-07-08T23:43:52 9.63788e-01 1.68071e+00 -1.56799e+00 8.81849e+01 9.28549e-11 5.26991e+02 4.66509e-02 -2.20520e-02 1.38624e+00 -4.63211e-01 -7.09273e-02 
2019-07-08T23:54:14 9.63787e-01 1.68070e+00 -1.56797e+00 8.81932e+01 9.28631e-11 5.26983e+02 5.45374e-02 -1.10201e-02 1.38065e+00 -4.52142e-01 -7.99247e-02 
2019-07-09T00:03:52 9.63787e-01 1.68070e+00 -1.56796e+00 8.82011e+01 9.28766e-11 5.26975e+02 6.27120e-02 -1.54987e-04 1.37512e+00 -4.41080e-01 -8.89567e-02 
2019-07-09T00:13:52 9.63786e-01 1.68069e+00 -1.56795e+00 8.82090e+01 9.28969e-11 5.26967e+02 7.10428e-02 1.05382e-02 1.36966e+00 -4.30054e-01 -9.80202e-02 
2019-07-09T00:24:14 9.63785e-01 1.68068e+00 -1.56794e+00 8.82171e+01 9.29249e-11 5.26959e+02 7.94046e-02 2.10666e-02 1.36428e+00 -4.19098e-01 -1.07116e-01 
2019-07-09T00:33:52 9.63785e-01 1.68067e+00 -1.56793e+00 8.82259e+01 9.29605e-11 5.26952e+02 8.76931e-02 3.14520e-02 1.35900e+00 -4.08247e-01 -1.16247e-01 
2019-07-09T00:43:52 9.63784e-01 1.68066e+00 -1.56792e+00 8.82351e+01 9.29980e-11 5.26945e+02 9.58099e-02 4.17225e-02 1.35380e+00 -3.97515e-01 -1.25398e-01 
2019-07-09T00:54:14 9.63783e-01 1.68065e+00 -1.56791e+00 8.82449e+01 9.30313e-11 5.26939e+02 1.03701e-01 5.19124e-02 1.34868e+00 -3.86916e-01 -1.34551e-01 
2019-07-09T01:03:52 9.63783e-01 1.68065e+00 -1.56789e+00 8.82553e+01 9.30605e-11 5.26933e+02 1.11351e-01 6.20731e-02 1.34363e+00 -3.76466e-01 -1.43679e-01 
2019-07-09T01:13:52 9.63782e-01 1.68064e+00 -1.56788e+00 8.82660e+01 9.30854e-11 5.26930e+02 1.18732e-01 7.22748e-02 1.33864e+00 -3.66159e-01 -1.52741e-01 
2019-07-09T01:24:14 9.63781e-01 1.68063e+00 -1.56787e+00 8.82773e+01 9.31057e-11 5.26927e+02 1.25828e-01 8.26020e-02 1.33368e+00 -3.56003e-01 -1.61716e-01 
2019-07-09T01:33:52 9.63781e-01 1.68062e+00 -1.56786e+00 8.82894e+01 9.31221e-11 5.26925e+02 1.32635e-01 9.31351e-02 1.32875e+00 -3.46007e-01 -1.70606e-01 
2019-07-09T01:43:52 9.63780e-01 1.68061e+00 -1.56785e+00 8.83024e+01 9.31362e-11 5.26925e+02 1.39135e-01 1.03932e-01 1.32385e+00 -3.36141e-01 -1.79408e-01 
2019-07-09T01:54:14 9.63779e-01 1.68060e+00 -1.56784e+00 8.83162e+01 9.31506e-11 5.26925e+02 1.45324e-01 1.15020e-01 1.31896e+00 -3.26363e-01 -1.88133e-01 
2019-07-09T02:03:52 9.63779e-01 1.68060e+00 -1.56783e+00 8.83308e+01 9.31676e-11 5.26925e+02 1.51226e-01 1.26381e-01 1.31409e+00 -3.16646e-01 -1.96805e-01 
2019-07-09T02:13:52 9.63778e-01 1.68059e+00 -1.56781e+00 8.83459e+01 9.31892e-11 5.26925e+02 1.56862e-01 1.37959e-01 1.30923e+00 -3.06961e-01 -2.05429e-01 
2019-07-09T02:24:14 9.63777e-01 1.68058e+00 -1.56780e+00 8.83611e+01 9.32165e-11 5.26926e+02 1.62281e-01 1.49664e-01 1.30439e+00 -2.97302e-01 -2.14014e-01 
2019-07-09T02:33:52 9.63777e-01 1.68057e+00 -1.56779e+00 8.83761e+01 9.32496e-11 5.26927e+02 1.67563e-01 1.61389e-01 1.29958e+00 -2.87678e-01 -2.22572e-01 
2019-07-09T02:43:52 9.63776e-01 1.68056e+00 -1.56778e+00 8.83903e+01 9.32870e-11 5.26927e+02 1.72782e-01 1.73025e-01 1.29481e+00 -2.78085e-01 -2.31094e-01 
2019-07-09T02:54:14 9.63775e-01 1.68055e+00 -1.56777e+00 8.84033e+01 9.33239e-11 5.26928e+02 1.78035e-01 1.84476e-01 1.29009e+00 -2.68528e-01 -2.39577e-01 
2019-07-09T03:03:52 9.63775e-01 1.68055e+00 -1.56776e+00 8.84150e+01 9.33570e-11 5.26930e+02 1.83434e-01 1.95665e-01 1.28545e+00 -2.59016e-01 -2.48020e-01 
2019-07-09T03:13:52 9.63774e-01 1.68054e+00 -1.56774e+00 8.84252e+01 9.33866e-11 5.26931e+02 1.89058e-01 2.06535e-01 1.28089e+00 -2.49545e-01 -2.56407e-01 
2019-07-09T03:24:14 9.63773e-01 1.68053e+00 -1.56773e+00 8.84339e+01 9.34124e-11 5.26934e+02 1.94967e-01 2.17046e-01 1.27644e+00 -2.40120e-01 -2.64728e-01 
2019-07-09T03:33:52 9.63773e-01 1.68052e+00 -1.56772e+00 8.84416e+01 9.34351e-11 5.26937e+02 2.01192e-01 2.27177e-01 1.27209e+00 -2.30757e-01 -2.72983e-01 
2019-07-09T03:43:52 9.63772e-01 1.68051e+00 -1.56771e+00 8.84486e+01 9.34564e-11 5.26940e+02 2.07697e-01 2.36916e-01 1.26784e+00 -2.21459e-01 -2.81158e-01 
2019-07-09T03:54:14 9.63771e-01 1.68050e+00 -1.56770e+00 8.84557e+01 9.34784e-11 5.26944e+02 2.14423e-01 2.46268e-01 1.26370e+00 -2.12241e-01 -2.89249e-01 
2019-07-09T04:03:52 9.63771e-01 1.68050e+00 -1.56769e+00 8.84636e+01 9.35034e-11 5.26948e+02 2.21295e-01 2.55254e-01 1.25966e+00 -2.03127e-01 -2.97257e-01 
2019-07-09T04:13:51 9.63770e-01 1.68049e+00 -1.56768e+00 8.84726e+01 9.35336e-11 5.26952e+02 2.28207e-01 2.63908e-01 1.25571e+00 -1.94125e-01 -3.05171e-01 
2019-07-09T04:24:14 9.63769e-01 1.68048e+00 -1.56766e+00 8.84829e+01 9.35705e-11 5.26957e+02 2.35061e-01 2.72271e-01 1.25184e+00 -1.85254e-01 -3.12983e-01 
2019-07-09T04:33:51 9.63769e-01 1.68047e+00 -1.56765e+00 8.84947e+01 9.36148e-11 5.26961e+02 2.41787e-01 2.80397e-01 1.24805e+00 -1.76534e-01 -3.20692e-01 
2019-07-09T04:43:51 9.63768e-01 1.68046e+00 -1.56764e+00 8.85074e+01 9.36623e-11 5.26966e+02 2.48313e-01 2.88334e-01 1.24434e+00 -1.67972e-01 -3.28289e-01 
2019-07-09T04:54:14 9.63767e-01 1.68045e+00 -1.56763e+00 8.85207e+01 9.37069e-11 5.26971e+02 2.54601e-01 2.96133e-01 1.24069e+00 -1.59577e-01 -3.35772e-01 
2019-07-09T05:03:51 9.63767e-01 1.68045e+00 -1.56762e+00 8.85343e+01 9.37469e-11 5.26976e+02 2.60650e-01 3.03840e-01 1.23710e+00 -1.51356e-01 -3.43153e-01 
2019-07-09T05:13:51 9.63766e-01 1.68044e+00 -1.56761e+00 8.85480e+01 9.37830e-11 5.26982e+02 2.66459e-01 3.11494e-01 1.23358e+00 -1.43300e-01 -3.50434e-01 
