date r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2019-07-02T15:54:08 3.16708e-01 1.51846e+00 1.01276e-06 1.09078e+03 2.40728e-09 3.88881e+02 -4.48223e-01 -6.73116e-01 -1.36115e+01 4.16238e-01 1.38983e+00 
2019-07-02T16:03:41 3.16708e-01 1.51844e+00 9.67040e-07 1.09040e+03 2.40633e-09 3.88881e+02 -4.48028e-01 -6.75967e-01 -1.36106e+01 4.13201e-01 1.38658e+00 
2019-07-02T16:13:42 3.16708e-01 1.51843e+00 9.19044e-07 1.09003e+03 2.40539e-09 3.88880e+02 -4.47760e-01 -6.79239e-01 -1.36096e+01 4.10433e-01 1.38370e+00 
2019-07-02T16:24:10 3.16708e-01 1.51842e+00 8.68899e-07 1.08966e+03 2.40446e-09 3.88879e+02 -4.47333e-01 -6.82877e-01 -1.36083e+01 4.07871e-01 1.38125e+00 
2019-07-02T16:33:44 3.16708e-01 1.51840e+00 8.23063e-07 1.08930e+03 2.40355e-09 3.88876e+02 -4.46666e-01 -6.86813e-01 -1.36069e+01 4.05455e-01 1.37928e+00 
2019-07-02T16:43:45 3.16709e-01 1.51839e+00 7.75069e-07 1.08894e+03 2.40265e-09 3.88872e+02 -4.45710e-01 -6.90964e-01 -1.36053e+01 4.03142e-01 1.37782e+00 
2019-07-02T16:54:12 3.16709e-01 1.51838e+00 7.25039e-07 1.08858e+03 2.40174e-09 3.88867e+02 -4.44438e-01 -6.95235e-01 -1.36036e+01 4.00890e-01 1.37683e+00 
2019-07-02T17:03:47 3.16709e-01 1.51836e+00 6.79091e-07 1.08821e+03 2.40083e-09 3.88860e+02 -4.42839e-01 -6.99512e-01 -1.36018e+01 3.98650e-01 1.37627e+00 
2019-07-02T17:13:46 3.16709e-01 1.51835e+00 6.31242e-07 1.08784e+03 2.39992e-09 3.88853e+02 -4.40930e-01 -7.03657e-01 -1.36001e+01 3.96373e-01 1.37603e+00 
2019-07-02T17:24:10 3.16709e-01 1.51834e+00 5.81388e-07 1.08747e+03 2.39899e-09 3.88846e+02 -4.38741e-01 -7.07508e-01 -1.35984e+01 3.94004e-01 1.37599e+00 
2019-07-02T17:33:44 3.16709e-01 1.51832e+00 5.35606e-07 1.08710e+03 2.39805e-09 3.88837e+02 -4.36321e-01 -7.10897e-01 -1.35967e+01 3.91485e-01 1.37600e+00 
2019-07-02T17:43:43 3.16709e-01 1.51831e+00 4.87716e-07 1.08672e+03 2.39709e-09 3.88828e+02 -4.33739e-01 -7.13644e-01 -1.35952e+01 3.88778e-01 1.37589e+00 
2019-07-02T17:54:10 3.16709e-01 1.51830e+00 4.37657e-07 1.08635e+03 2.39611e-09 3.88818e+02 -4.31066e-01 -7.15601e-01 -1.35938e+01 3.85868e-01 1.37553e+00 
2019-07-02T18:03:44 3.16709e-01 1.51828e+00 3.91807e-07 1.08599e+03 2.39509e-09 3.88806e+02 -4.28372e-01 -7.16684e-01 -1.35927e+01 3.82781e-01 1.37478e+00 
2019-07-02T18:13:45 3.16709e-01 1.51827e+00 3.43865e-07 1.08564e+03 2.39404e-09 3.88794e+02 -4.25732e-01 -7.16894e-01 -1.35918e+01 3.79592e-01 1.37357e+00 
2019-07-02T18:24:11 3.16709e-01 1.51826e+00 2.93852e-07 1.08529e+03 2.39297e-09 3.88780e+02 -4.23206e-01 -7.16338e-01 -1.35912e+01 3.76403e-01 1.37184e+00 
2019-07-02T18:33:46 3.16710e-01 1.51824e+00 2.47912e-07 1.08496e+03 2.39186e-09 3.88766e+02 -4.20837e-01 -7.15218e-01 -1.35908e+01 3.73314e-01 1.36956e+00 
2019-07-02T18:43:47 3.16710e-01 1.51823e+00 1.99932e-07 1.08465e+03 2.39074e-09 3.88750e+02 -4.18657e-01 -7.13774e-01 -1.35906e+01 3.70411e-01 1.36677e+00 
2019-07-02T18:54:12 3.16710e-01 1.51822e+00 1.50007e-07 1.08435e+03 2.38960e-09 3.88732e+02 -4.16674e-01 -7.12250e-01 -1.35907e+01 3.67749e-01 1.36350e+00 
2019-07-02T19:03:49 3.16710e-01 1.51820e+00 1.03976e-07 1.08405e+03 2.38844e-09 3.88714e+02 -4.14876e-01 -7.10852e-01 -1.35909e+01 3.65340e-01 1.35985e+00 
2019-07-02T19:13:50 3.16710e-01 1.51819e+00 5.60084e-08 1.08377e+03 2.38728e-09 3.88694e+02 -4.13239e-01 -7.09720e-01 -1.35913e+01 3.63182e-01 1.35590e+00 
2019-07-02T19:24:13 3.16710e-01 1.51818e+00 6.18338e-09 1.08349e+03 2.38612e-09 3.88673e+02 -4.11725e-01 -7.08931e-01 -1.35917e+01 3.61248e-01 1.35176e+00 
2019-07-02T19:33:51 3.16710e-01 1.51816e+00 -3.99353e-08 1.08321e+03 2.38494e-09 3.88651e+02 -4.10290e-01 -7.08505e-01 -1.35922e+01 3.59501e-01 1.34753e+00 
2019-07-02T19:43:52 3.16710e-01 1.51815e+00 -8.79071e-08 1.08294e+03 2.38376e-09 3.88627e+02 -4.08893e-01 -7.08411e-01 -1.35928e+01 3.57903e-01 1.34330e+00 
2019-07-02T19:54:14 3.16710e-01 1.51814e+00 -1.37638e-07 1.08267e+03 2.38256e-09 3.88601e+02 -4.07501e-01 -7.08589e-01 -1.35935e+01 3.56415e-01 1.33918e+00 
2019-07-02T20:03:53 3.16710e-01 1.51812e+00 -1.83826e-07 1.08240e+03 2.38135e-09 3.88573e+02 -4.06092e-01 -7.08959e-01 -1.35942e+01 3.54994e-01 1.33525e+00 
2019-07-02T20:13:53 3.16710e-01 1.51811e+00 -2.31784e-07 1.08214e+03 2.38013e-09 3.88542e+02 -4.04669e-01 -7.09428e-01 -1.35950e+01 3.53610e-01 1.33159e+00 
2019-07-02T20:24:15 3.16710e-01 1.51810e+00 -2.81442e-07 1.08188e+03 2.37889e-09 3.88510e+02 -4.03240e-01 -7.09902e-01 -1.35958e+01 3.52258e-01 1.32827e+00 
2019-07-02T20:33:54 3.16711e-01 1.51808e+00 -3.27686e-07 1.08163e+03 2.37763e-09 3.88475e+02 -4.01825e-01 -7.10292e-01 -1.35966e+01 3.50976e-01 1.32534e+00 
2019-07-02T20:43:55 3.16711e-01 1.51807e+00 -3.75621e-07 1.08139e+03 2.37636e-09 3.88438e+02 -4.00445e-01 -7.10508e-01 -1.35974e+01 3.49858e-01 1.32281e+00 
2019-07-02T20:54:16 3.16711e-01 1.51806e+00 -4.25211e-07 1.08116e+03 2.37507e-09 3.88398e+02 -3.99118e-01 -7.10472e-01 -1.35981e+01 3.48988e-01 1.32068e+00 
2019-07-02T21:03:55 3.16711e-01 1.51804e+00 -4.71468e-07 1.08096e+03 2.37377e-09 3.88355e+02 -3.97854e-01 -7.10117e-01 -1.35986e+01 3.48390e-01 1.31889e+00 
2019-07-02T21:13:55 3.16711e-01 1.51803e+00 -5.19397e-07 1.08076e+03 2.37248e-09 3.88310e+02 -3.96652e-01 -7.09384e-01 -1.35991e+01 3.48025e-01 1.31737e+00 
2019-07-02T21:24:16 3.16711e-01 1.51802e+00 -5.68977e-07 1.08059e+03 2.37120e-09 3.88262e+02 -3.95498e-01 -7.08225e-01 -1.35993e+01 3.47805e-01 1.31602e+00 
2019-07-02T21:33:56 3.16711e-01 1.51800e+00 -6.15268e-07 1.08043e+03 2.36994e-09 3.88213e+02 -3.94362e-01 -7.06610e-01 -1.35994e+01 3.47636e-01 1.31474e+00 
2019-07-02T21:43:56 3.16711e-01 1.51799e+00 -6.63197e-07 1.08027e+03 2.36870e-09 3.88162e+02 -3.93205e-01 -7.04515e-01 -1.35994e+01 3.47457e-01 1.31341e+00 
2019-07-02T21:54:16 3.16711e-01 1.51798e+00 -7.12737e-07 1.08013e+03 2.36748e-09 3.88109e+02 -3.91987e-01 -7.01936e-01 -1.35992e+01 3.47224e-01 1.31194e+00 
2019-07-02T22:03:56 3.16711e-01 1.51796e+00 -7.59033e-07 1.07999e+03 2.36629e-09 3.88054e+02 -3.90665e-01 -6.98887e-01 -1.35991e+01 3.46913e-01 1.31023e+00 
2019-07-02T22:13:56 3.16711e-01 1.51795e+00 -8.06947e-07 1.07986e+03 2.36510e-09 3.87998e+02 -3.89219e-01 -6.95391e-01 -1.35990e+01 3.46516e-01 1.30825e+00 
2019-07-02T22:24:16 3.16712e-01 1.51794e+00 -8.56480e-07 1.07972e+03 2.36392e-09 3.87940e+02 -3.87641e-01 -6.91487e-01 -1.35989e+01 3.46030e-01 1.30597e+00 
2019-07-02T22:33:56 3.16712e-01 1.51792e+00 -9.02780e-07 1.07959e+03 2.36275e-09 3.87880e+02 -3.85946e-01 -6.87222e-01 -1.35990e+01 3.45451e-01 1.30339e+00 
2019-07-02T22:43:56 3.16712e-01 1.51791e+00 -9.50690e-07 1.07946e+03 2.36157e-09 3.87819e+02 -3.84164e-01 -6.82641e-01 -1.35992e+01 3.44789e-01 1.30052e+00 
2019-07-02T22:54:16 3.16712e-01 1.51790e+00 -1.00021e-06 1.07933e+03 2.36038e-09 3.87755e+02 -3.82334e-01 -6.77785e-01 -1.35997e+01 3.44052e-01 1.29741e+00 
2019-07-02T23:03:56 3.16712e-01 1.51789e+00 -1.04648e-06 1.07921e+03 2.35918e-09 3.87689e+02 -3.80501e-01 -6.72688e-01 -1.36003e+01 3.43247e-01 1.29410e+00 
2019-07-02T23:13:55 3.16712e-01 1.51787e+00 -1.09438e-06 1.07910e+03 2.35798e-09 3.87621e+02 -3.78710e-01 -6.67370e-01 -1.36012e+01 3.42396e-01 1.29063e+00 
2019-07-02T23:24:16 3.16712e-01 1.51786e+00 -1.14392e-06 1.07899e+03 2.35677e-09 3.87551e+02 -3.77002e-01 -6.61841e-01 -1.36023e+01 3.41512e-01 1.28705e+00 
2019-07-02T23:33:55 3.16712e-01 1.51785e+00 -1.19018e-06 1.07889e+03 2.35556e-09 3.87479e+02 -3.75409e-01 -6.56101e-01 -1.36036e+01 3.40618e-01 1.28341e+00 
2019-07-02T23:43:55 3.16712e-01 1.51783e+00 -1.23808e-06 1.07880e+03 2.35433e-09 3.87405e+02 -3.73952e-01 -6.50149e-01 -1.36051e+01 3.39743e-01 1.27975e+00 
2019-07-02T23:54:16 3.16712e-01 1.51782e+00 -1.28765e-06 1.07872e+03 2.35311e-09 3.87328e+02 -3.72645e-01 -6.43979e-01 -1.36067e+01 3.38920e-01 1.27610e+00 
2019-07-03T00:03:55 3.16712e-01 1.51781e+00 -1.33388e-06 1.07865e+03 2.35188e-09 3.87249e+02 -3.71492e-01 -6.37597e-01 -1.36085e+01 3.38179e-01 1.27251e+00 
2019-07-03T00:13:54 3.16712e-01 1.51779e+00 -1.38179e-06 1.07859e+03 2.35065e-09 3.87168e+02 -3.70491e-01 -6.31010e-01 -1.36103e+01 3.37568e-01 1.26900e+00 
2019-07-03T00:24:15 3.16713e-01 1.51778e+00 -1.43137e-06 1.07854e+03 2.34942e-09 3.87084e+02 -3.69629e-01 -6.24235e-01 -1.36121e+01 3.37134e-01 1.26562e+00 
2019-07-03T00:33:54 3.16713e-01 1.51777e+00 -1.47759e-06 1.07851e+03 2.34820e-09 3.86999e+02 -3.68883e-01 -6.17303e-01 -1.36139e+01 3.36917e-01 1.26236e+00 
2019-07-03T00:43:54 3.16713e-01 1.51775e+00 -1.52550e-06 1.07848e+03 2.34698e-09 3.86910e+02 -3.68226e-01 -6.10239e-01 -1.36156e+01 3.36954e-01 1.25925e+00 
2019-07-03T00:54:15 3.16713e-01 1.51774e+00 -1.57510e-06 1.07847e+03 2.34578e-09 3.86820e+02 -3.67622e-01 -6.03075e-01 -1.36172e+01 3.37255e-01 1.25627e+00 
2019-07-03T01:03:54 3.16713e-01 1.51773e+00 -1.62131e-06 1.07846e+03 2.34459e-09 3.86728e+02 -3.67032e-01 -5.95832e-01 -1.36186e+01 3.37797e-01 1.25342e+00 
2019-07-03T01:13:54 3.16713e-01 1.51771e+00 -1.66922e-06 1.07846e+03 2.34342e-09 3.86634e+02 -3.66417e-01 -5.88513e-01 -1.36198e+01 3.38537e-01 1.25067e+00 
2019-07-03T01:24:15 3.16713e-01 1.51770e+00 -1.71883e-06 1.07847e+03 2.34226e-09 3.86538e+02 -3.65739e-01 -5.81105e-01 -1.36209e+01 3.39408e-01 1.24800e+00 
2019-07-03T01:33:54 3.16713e-01 1.51769e+00 -1.76504e-06 1.07848e+03 2.34112e-09 3.86440e+02 -3.64967e-01 -5.73579e-01 -1.36218e+01 3.40332e-01 1.24540e+00 
2019-07-03T01:43:54 3.16713e-01 1.51767e+00 -1.81294e-06 1.07849e+03 2.33999e-09 3.86340e+02 -3.64078e-01 -5.65888e-01 -1.36225e+01 3.41242e-01 1.24285e+00 
2019-07-03T01:54:15 3.16713e-01 1.51766e+00 -1.86256e-06 1.07851e+03 2.33888e-09 3.86239e+02 -3.63062e-01 -5.57976e-01 -1.36232e+01 3.42081e-01 1.24032e+00 
2019-07-03T02:03:54 3.16713e-01 1.51765e+00 -1.90876e-06 1.07853e+03 2.33777e-09 3.86135e+02 -3.61923e-01 -5.49785e-01 -1.36238e+01 3.42804e-01 1.23781e+00 
2019-07-03T02:13:54 3.16714e-01 1.51763e+00 -1.95667e-06 1.07856e+03 2.33666e-09 3.86030e+02 -3.60678e-01 -5.41258e-01 -1.36243e+01 3.43390e-01 1.23529e+00 
2019-07-03T02:24:15 3.16714e-01 1.51762e+00 -2.00630e-06 1.07859e+03 2.33556e-09 3.85923e+02 -3.59354e-01 -5.32352e-01 -1.36249e+01 3.43831e-01 1.23273e+00 
2019-07-03T02:33:53 3.16714e-01 1.51761e+00 -2.05249e-06 1.07863e+03 2.33446e-09 3.85813e+02 -3.57982e-01 -5.23031e-01 -1.36255e+01 3.44127e-01 1.23009e+00 
2019-07-03T02:43:53 3.16714e-01 1.51759e+00 -2.10040e-06 1.07869e+03 2.33336e-09 3.85703e+02 -3.56597e-01 -5.13275e-01 -1.36261e+01 3.44297e-01 1.22736e+00 
2019-07-03T02:54:15 3.16714e-01 1.51758e+00 -2.15003e-06 1.07875e+03 2.33227e-09 3.85590e+02 -3.55230e-01 -5.03082e-01 -1.36268e+01 3.44363e-01 1.22449e+00 
2019-07-03T03:03:53 3.16714e-01 1.51757e+00 -2.19621e-06 1.07883e+03 2.33118e-09 3.85476e+02 -3.53906e-01 -4.92475e-01 -1.36277e+01 3.44351e-01 1.22148e+00 
2019-07-03T03:13:53 3.16714e-01 1.51755e+00 -2.24412e-06 1.07893e+03 2.33010e-09 3.85360e+02 -3.52647e-01 -4.81489e-01 -1.36286e+01 3.44301e-01 1.21831e+00 
2019-07-03T03:24:15 3.16714e-01 1.51754e+00 -2.29377e-06 1.07905e+03 2.32902e-09 3.85243e+02 -3.51471e-01 -4.70177e-01 -1.36296e+01 3.44251e-01 1.21499e+00 
2019-07-03T03:33:53 3.16714e-01 1.51753e+00 -2.33995e-06 1.07919e+03 2.32796e-09 3.85125e+02 -3.50393e-01 -4.58591e-01 -1.36307e+01 3.44231e-01 1.21152e+00 
2019-07-03T03:43:53 3.16714e-01 1.51751e+00 -2.38787e-06 1.07934e+03 2.32691e-09 3.85004e+02 -3.49429e-01 -4.46767e-01 -1.36318e+01 3.44278e-01 1.20793e+00 
2019-07-03T03:54:15 3.16714e-01 1.51750e+00 -2.43751e-06 1.07949e+03 2.32587e-09 3.84882e+02 -3.48580e-01 -4.34729e-01 -1.36330e+01 3.44424e-01 1.20423e+00 
2019-07-03T04:03:53 3.16715e-01 1.51749e+00 -2.48368e-06 1.07966e+03 2.32483e-09 3.84758e+02 -3.47815e-01 -4.22524e-01 -1.36343e+01 3.44694e-01 1.20046e+00 
2019-07-03T04:13:53 3.16715e-01 1.51747e+00 -2.53159e-06 1.07984e+03 2.32381e-09 3.84632e+02 -3.47065e-01 -4.10286e-01 -1.36356e+01 3.45125e-01 1.19663e+00 
2019-07-03T04:24:15 3.16715e-01 1.51746e+00 -2.58124e-06 1.08008e+03 2.32284e-09 3.84507e+02 -3.46244e-01 -3.98293e-01 -1.36369e+01 3.45751e-01 1.19276e+00 
2019-07-03T04:33:53 3.16715e-01 1.51745e+00 -2.62741e-06 1.08038e+03 2.32196e-09 3.84384e+02 -3.45334e-01 -3.86862e-01 -1.36383e+01 3.46590e-01 1.18883e+00 
2019-07-03T04:43:53 3.16715e-01 1.51743e+00 -2.67532e-06 1.08070e+03 2.32112e-09 3.84264e+02 -3.44480e-01 -3.75949e-01 -1.36396e+01 3.47639e-01 1.18488e+00 
2019-07-03T04:54:15 3.16715e-01 1.51742e+00 -2.72498e-06 1.08092e+03 2.32016e-09 3.84138e+02 -3.43972e-01 -3.64559e-01 -1.36410e+01 3.48844e-01 1.18102e+00 
2019-07-03T05:03:53 3.16715e-01 1.51741e+00 -2.77115e-06 1.08101e+03 2.31881e-09 3.83987e+02 -3.43975e-01 -3.50511e-01 -1.36423e+01 3.50105e-01 1.17748e+00 
2019-07-03T05:13:53 3.16715e-01 1.51739e+00 -2.81907e-06 1.08106e+03 2.31705e-09 3.83790e+02 -3.44143e-01 -3.31706e-01 -1.36434e+01 3.51307e-01 1.17457e+00 
2019-07-03T05:24:15 3.16715e-01 1.51738e+00 -2.86872e-06 1.08130e+03 2.31616e-09 3.83575e+02 -3.43483e-01 -3.11255e-01 -1.36442e+01 3.52297e-01 1.17236e+00 
2019-07-03T05:33:53 3.16715e-01 1.51737e+00 -2.91489e-06 1.08138e+03 2.32036e-09 3.83474e+02 -3.40681e-01 -3.01590e-01 -1.36447e+01 3.52892e-01 1.16996e+00 
2019-07-03T05:43:53 3.16715e-01 1.51735e+00 -2.96280e-06 1.08005e+03 2.34030e-09 3.83583e+02 -3.31787e-01 -3.14089e-01 -1.36453e+01 3.53099e-01 1.16575e+00 
2019-07-03T05:54:15 3.16715e-01 1.51734e+00 -3.01245e-06 1.07764e+03 2.41331e-09 3.83964e+02 -2.94398e-01 -3.61301e-01 -1.36466e+01 3.54054e-01 1.15931e+00 
2019-07-03T06:03:53 3.16716e-01 1.51733e+00 -3.05862e-06 1.08130e+03 2.68473e-09 3.85693e+02 -8.65184e-02 -5.98125e-01 -1.36636e+01 3.65883e-01 1.12738e+00 
2019-07-03T06:13:53 3.16716e-01 1.51732e+00 -3.10653e-06 1.12065e+03 3.64807e-09 3.94025e+02 1.08048e+00 -1.95945e+00 -1.37464e+01 4.92124e-01 9.43010e-01 
2019-07-03T06:24:15 3.16716e-01 1.51730e+00 -3.15619e-06 1.30648e+03 6.62606e-09 4.22295e+02 5.38192e+00 -7.05563e+00 -1.38646e+01 1.02201e+00 4.88347e-01 
2019-07-03T06:33:53 3.16716e-01 1.51729e+00 -3.20236e-06 1.84234e+03 1.40605e-08 4.70613e+02 1.19497e+01 -1.47950e+01 -1.39166e+01 1.88043e+00 8.00404e-03 
2019-07-03T06:43:53 3.16716e-01 1.51728e+00 -3.25027e-06 2.77241e+03 2.38225e-08 5.10475e+02 1.58847e+01 -1.92851e+01 -1.38676e+01 2.50606e+00 -1.96296e-01 
2019-07-03T06:54:15 3.16716e-01 1.51726e+00 -3.29993e-06 3.74044e+03 2.98685e-08 5.31880e+02 1.68084e+01 -2.01887e+01 -1.37024e+01 2.81511e+00 -1.06372e-01 
2019-07-03T07:03:53 3.16716e-01 1.51725e+00 -3.34610e-06 4.36016e+03 3.21351e-08 5.42217e+02 1.68432e+01 -2.01343e+01 -1.34453e+01 3.02987e+00 2.72202e-01 
2019-07-03T07:13:53 3.16716e-01 1.51724e+00 -3.39402e-06 4.59697e+03 3.23104e-08 5.46688e+02 1.67407e+01 -1.94970e+01 -1.32158e+01 3.38612e+00 8.45786e-01 
2019-07-03T07:24:15 3.16716e-01 1.51722e+00 -3.44368e-06 4.61324e+03 3.16424e-08 5.48084e+02 1.64988e+01 -1.77054e+01 -1.32818e+01 4.59651e+00 1.33530e+00 
2019-07-03T07:33:53 3.16716e-01 1.51721e+00 -3.48985e-06 4.54723e+03 3.07007e-08 5.47997e+02 1.60531e+01 -1.49377e+01 -1.39047e+01 8.08023e+00 1.57206e+00 
2019-07-03T07:43:53 3.16716e-01 1.51720e+00 -3.53776e-06 4.46365e+03 2.94738e-08 5.47358e+02 1.49760e+01 -1.19392e+01 -1.50808e+01 1.43125e+01 1.62928e+00 
2019-07-03T07:54:15 3.16717e-01 1.51718e+00 -3.58741e-06 4.34625e+03 2.78833e-08 5.46012e+02 1.25126e+01 -9.28864e+00 -1.66927e+01 2.14852e+01 1.34367e+00 
2019-07-03T08:03:53 3.16717e-01 1.51717e+00 -3.63358e-06 4.13333e+03 2.59952e-08 5.44289e+02 8.10215e+00 -7.11969e+00 -1.90771e+01 2.73076e+01 -1.32448e+00 
2019-07-03T08:13:53 3.16717e-01 1.51716e+00 -3.68149e-06 3.80457e+03 2.40103e-08 5.42856e+02 1.75284e+00 -5.26167e+00 -2.33012e+01 3.08818e+01 -1.20058e+01 
2019-07-03T08:24:15 3.16717e-01 1.51714e+00 -3.73115e-06 3.42145e+03 2.21882e-08 5.43255e+02 -5.98756e+00 -3.34559e+00 -2.99951e+01 3.24300e+01 -3.58839e+01 
2019-07-03T08:33:53 3.16717e-01 1.51713e+00 -3.77731e-06 3.06114e+03 2.04611e-08 5.46575e+02 -1.43945e+01 -4.88039e-01 -3.85587e+01 3.26550e+01 -6.98410e+01 
2019-07-03T08:43:53 3.16717e-01 1.51712e+00 -3.82523e-06 2.76197e+03 1.84322e-08 5.50264e+02 -2.29692e+01 5.00792e+00 -4.74207e+01 3.22258e+01 -1.04170e+02 
2019-07-03T08:54:15 3.16717e-01 1.51710e+00 -3.87489e-06 2.53565e+03 1.60956e-08 5.52765e+02 -3.12748e+01 1.37716e+01 -5.45118e+01 3.07333e+01 -1.31525e+02 
2019-07-03T09:03:53 3.16717e-01 1.51709e+00 -3.92105e-06 2.36443e+03 1.38026e-08 5.54629e+02 -3.83612e+01 2.35496e+01 -5.79878e+01 2.34722e+01 -1.50021e+02 
2019-07-03T09:13:53 3.16717e-01 1.51708e+00 -3.96897e-06 2.21242e+03 1.16970e-08 5.56530e+02 -4.31859e+01 3.15275e+01 -5.76570e+01 1.94819e+00 -1.60450e+02 
2019-07-03T09:24:15 3.16717e-01 1.51706e+00 -4.01863e-06 2.03952e+03 9.66401e-09 5.59724e+02 -4.54925e+01 3.66946e+01 -5.49401e+01 -3.55257e+01 -1.64299e+02 
2019-07-03T09:33:53 3.16717e-01 1.51705e+00 -4.06480e-06 1.81031e+03 7.68010e-09 5.63498e+02 -4.64103e+01 3.95868e+01 -5.21003e+01 -7.82867e+01 -1.63859e+02 
2019-07-03T09:43:53 3.16718e-01 1.51704e+00 -4.11272e-06 1.53493e+03 5.98950e-09 5.65452e+02 -4.60790e+01 4.12880e+01 -5.01603e+01 -1.14551e+02 -1.60594e+02 
