date r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2019-07-09T08:24:14 1.01670e+00 1.50600e+00 -2.97195e-05 5.14629e+01 4.84525e-11 5.67902e+02 -9.28399e-01 -8.08737e-01 -3.94261e-01 3.75628e-01 -1.86172e-01 
2019-07-09T08:33:51 1.01670e+00 1.50599e+00 -2.97260e-05 5.15157e+01 4.84207e-11 5.67461e+02 -9.30079e-01 -8.02795e-01 -3.94788e-01 3.75561e-01 -1.84956e-01 
2019-07-09T08:43:51 1.01670e+00 1.50598e+00 -2.97328e-05 5.15678e+01 4.83868e-11 5.67020e+02 -9.31732e-01 -7.96628e-01 -3.95324e-01 3.75473e-01 -1.83761e-01 
2019-07-09T08:54:14 1.01670e+00 1.50596e+00 -2.97398e-05 5.16204e+01 4.83521e-11 5.66579e+02 -9.33272e-01 -7.90146e-01 -3.95869e-01 3.75371e-01 -1.82590e-01 
2019-07-09T09:03:51 1.01670e+00 1.50595e+00 -2.97464e-05 5.16743e+01 4.83180e-11 5.66137e+02 -9.34648e-01 -7.83314e-01 -3.96423e-01 3.75264e-01 -1.81444e-01 
2019-07-09T09:13:51 1.01670e+00 1.50594e+00 -2.97532e-05 5.17305e+01 4.82863e-11 5.65696e+02 -9.35833e-01 -7.76148e-01 -3.96985e-01 3.75156e-01 -1.80324e-01 
2019-07-09T09:24:14 1.01670e+00 1.50592e+00 -2.97602e-05 5.17894e+01 4.82587e-11 5.65254e+02 -9.36826e-01 -7.68740e-01 -3.97554e-01 3.75053e-01 -1.79229e-01 
2019-07-09T09:33:51 1.01670e+00 1.50591e+00 -2.97667e-05 5.18512e+01 4.82365e-11 5.64812e+02 -9.37649e-01 -7.61240e-01 -3.98130e-01 3.74959e-01 -1.78156e-01 
2019-07-09T09:43:51 1.01670e+00 1.50590e+00 -2.97735e-05 5.19155e+01 4.82207e-11 5.64369e+02 -9.38338e-01 -7.53746e-01 -3.98712e-01 3.74874e-01 -1.77105e-01 
2019-07-09T09:54:14 1.01670e+00 1.50589e+00 -2.97806e-05 5.19819e+01 4.82113e-11 5.63924e+02 -9.38947e-01 -7.46308e-01 -3.99300e-01 3.74796e-01 -1.76075e-01 
2019-07-09T10:03:51 1.01670e+00 1.50587e+00 -2.97871e-05 5.20497e+01 4.82071e-11 5.63479e+02 -9.39557e-01 -7.38957e-01 -3.99894e-01 3.74725e-01 -1.75064e-01 
2019-07-09T10:13:51 1.01670e+00 1.50586e+00 -2.97939e-05 5.21180e+01 4.82054e-11 5.63033e+02 -9.40257e-01 -7.31719e-01 -4.00493e-01 3.74657e-01 -1.74075e-01 
2019-07-09T10:24:14 1.01670e+00 1.50585e+00 -2.98010e-05 5.21858e+01 4.82010e-11 5.62587e+02 -9.41152e-01 -7.24660e-01 -4.01097e-01 3.74587e-01 -1.73108e-01 
2019-07-09T10:33:51 1.01670e+00 1.50584e+00 -2.98075e-05 5.22523e+01 4.81881e-11 5.62142e+02 -9.42341e-01 -7.17836e-01 -4.01708e-01 3.74513e-01 -1.72166e-01 
2019-07-09T10:43:51 1.01670e+00 1.50582e+00 -2.98143e-05 5.23169e+01 4.81691e-11 5.61698e+02 -9.43855e-01 -7.11228e-01 -4.02325e-01 3.74431e-01 -1.71249e-01 
2019-07-09T10:54:14 1.01669e+00 1.50581e+00 -2.98213e-05 5.23791e+01 4.81469e-11 5.61256e+02 -9.45632e-01 -7.04757e-01 -4.02950e-01 3.74339e-01 -1.70359e-01 
2019-07-09T11:03:51 1.01669e+00 1.50580e+00 -2.98279e-05 5.24393e+01 4.81221e-11 5.60815e+02 -9.47541e-01 -6.98322e-01 -4.03582e-01 3.74239e-01 -1.69495e-01 
2019-07-09T11:13:51 1.01669e+00 1.50579e+00 -2.98347e-05 5.24981e+01 4.80948e-11 5.60376e+02 -9.49436e-01 -6.91817e-01 -4.04223e-01 3.74132e-01 -1.68657e-01 
2019-07-09T11:24:14 1.01669e+00 1.50577e+00 -2.98417e-05 5.25565e+01 4.80654e-11 5.59937e+02 -9.51219e-01 -6.85163e-01 -4.04873e-01 3.74023e-01 -1.67844e-01 
2019-07-09T11:33:51 1.01669e+00 1.50576e+00 -2.98482e-05 5.26153e+01 4.80346e-11 5.59498e+02 -9.52846e-01 -6.78322e-01 -4.05531e-01 3.73917e-01 -1.67054e-01 
2019-07-09T11:43:51 1.01669e+00 1.50575e+00 -2.98550e-05 5.26754e+01 4.80037e-11 5.59060e+02 -9.54305e-01 -6.71283e-01 -4.06199e-01 3.73817e-01 -1.66285e-01 
2019-07-09T11:54:14 1.01669e+00 1.50574e+00 -2.98621e-05 5.27373e+01 4.79742e-11 5.58622e+02 -9.55606e-01 -6.64093e-01 -4.06877e-01 3.73724e-01 -1.65535e-01 
2019-07-09T12:03:51 1.01669e+00 1.50572e+00 -2.98646e-05 5.28012e+01 4.79474e-11 5.58184e+02 -9.56765e-01 -6.56847e-01 -4.07564e-01 3.73641e-01 -1.64800e-01 
